"row"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	AgingCluster
ZNF292	399.819992818524	0.304986913202362	0.166810954623269	1.82833863573981	0.0674987447475484	0.115526998523077	0
TYW1	676.02563242358	0.210384126090306	0.115069652523655	1.82831981739979	0.0675015673143781	0.115526998523077	0
OR7E14P	69.6196049311647	-0.453621187566979	0.248134154922958	-1.82812877053472	0.0675302279723843	0.115563040957244	0
VPS33A	842.153714148846	0.179453650944916	0.0981760631865763	1.82787580923751	0.0675681923758291	0.115614994787814	0
EMD	1376.04238855294	-0.171952243478921	0.0940891754914498	-1.82754543847126	0.067617800824414	0.115686858646586	0
TMEM64	525.406342640583	0.238521180543629	0.130556459615282	1.82695809342941	0.0677060705001578	0.115824844133442	0
PISD	574.773523836984	-0.209933558521566	0.114919526805367	-1.82678753000018	0.0677317215310503	0.115855688842997	0
COLQ	38.9314926741617	-0.591785737009875	0.324017189079966	-1.82640229270005	0.0677896867805897	0.11594179414167	0
PKN1	2698.19672149147	0.147501171566206	0.0807855333979359	1.82583645068777	0.0678749009397748	0.116074479076198	0
DNAJC17	189.557972366407	0.334799559589633	0.183427697744881	1.82523993761992	0.0679648294462027	0.116215195374043	0
NOL8	1179.04631866481	0.168857838812985	0.0925433647403975	1.82463474595575	0.0680561664258754	0.116358288143565	0
CBLN1	1.10568886145829	-3.75189467041408	2.05645125768217	-1.82445105683801	0.0680839091885666	0.116392631439759	0
TEAD4	565.597043361707	-0.199753960115938	0.109509072111279	-1.82408595255884	0.0681390788880843	0.116473849374359	0
RECQL5	971.071424999598	-0.185563510759053	0.101750085007454	-1.82371848382691	0.0681946429843212	0.116542621098318	0
TP53I3	4364.63050689971	0.191321200510856	0.104904460258262	1.82376612052382	0.0681874378486246	0.116542621098318	0
NDUFAF4	315.421647757038	0.26590874686274	0.145846111597741	1.82321450979883	0.0682709083089954	0.116659842533624	0
TM9SF1	1818.92512408448	-0.169070846640688	0.0927630718988944	-1.82260939811226	0.0683625712105081	0.116803345708401	0
SNX13	871.272248809491	0.201562805630668	0.110620440707312	1.8221117574823	0.0684380300868378	0.116919133768985	0
RREB1	535.491004869854	-0.215580830578881	0.118328825237166	-1.82187924325956	0.0684733104402038	0.116966262766564	0
MIR548AO	1.69111512142683	-3.20929408918435	1.7618865384656	-1.82151007974627	0.0685293558702115	0.117048848140077	0
CCDC126	83.4451562595551	0.427555399776387	0.23473576717832	1.8214326896829	0.0685411098047321	0.117055773125291	0
TIMM17B	1153.80630818218	-0.213074812245971	0.117011918540235	-1.8209667434237	0.0686119123371307	0.117163529513804	0
SMG5	2356.39006000878	-0.173255019215811	0.0951476161271219	-1.8209076198434	0.0686209007147999	0.117165718055605	0
HLA-F-AS1	20.976592354127	-0.793385680679329	0.435721659736988	-1.82085435265769	0.0686289995913402	0.11716638751119	0
TPR	5495.76271047838	0.158086057029113	0.0868599099325277	1.82001175400612	0.0687572149339164	0.11737210180107	0
TMEM132A	3067.68759937194	0.150746476762969	0.0828400720353284	1.81972894348379	0.0688002933357057	0.117432453079907	0
MUTYH	260.71355056596	-0.260321733853862	0.143061416155578	-1.81965019534522	0.0688122923946283	0.117435743161779	0
BCL3	1543.28455587887	-0.20294929786817	0.11153420269425	-1.81961490704799	0.068817669922271	0.117435743161779	0
YPEL4	7.63938963670497	1.50055435991663	0.824793574820402	1.81930898315178	0.0688643036540578	0.117502133384135	0
KTN1-AS1	49.9288148754949	0.525675094718234	0.288967572293222	1.81914908495275	0.0688886881828988	0.117530549483179	0
MTMR9LP	97.7864177037347	-0.431919488638123	0.237443859547265	-1.81903835905323	0.0689055780766058	0.11754617409096	0
NTF4	15.5397897655059	0.936078744734758	0.514649919078883	1.81886503821888	0.0689320228998349	0.117578093138807	0
PROB1	24.8336990896606	-0.80363099152109	0.441873303364575	-1.81869098088064	0.0689585884880277	0.117610210992089	0
KCNK13	1.68644351577983	-3.21865442361223	1.76988346924205	-1.8185685552454	0.0689772788000997	0.117628891710366	0
TMEM45A	113.4364504508	1.03743311109072	0.570585352830039	1.81819092611678	0.069034956394904	0.117714046890055	0
SUSD3	19.1575066789423	0.860664858070035	0.473464562660897	1.81780206153772	0.0690943914492786	0.117802179343208	0
BACE1	381.394034256762	-0.225431942513359	0.124039964186824	-1.81741379878039	0.0691537764503926	0.117890206702772	0
TTC9	212.932377045956	0.276298145987358	0.152109701468216	1.81643999902985	0.0693029041149004	0.118131186372781	0
LIN7A	27.4145454736516	-0.721652962514442	0.397375665593478	-1.81604719412463	0.0693631329559824	0.118220595328453	0
HOXA7	110.144719619129	-0.388001784403043	0.213680346485965	-1.81580473255423	0.0694003310798388	0.118270735725456	0
CCT4	8213.98096738613	-0.157456460751706	0.0867195203616922	-1.81569801233888	0.0694167091413277	0.118272131466503	0
TOP2B	4372.1795210887	-0.153905578438052	0.0847618768930268	-1.81574056733416	0.0694101779613785	0.118272131466503	0
LOC90246	6.92852366754861	1.44313951873628	0.794993620130403	1.8152844025334	0.0694802147058383	0.118367066805565	0
MICALCL	16.5945877775209	0.945186855440804	0.520753540798671	1.81503682911342	0.06951824989672	0.118418594193819	0
KCNK15	23.0810948030627	0.758309242423306	0.417882159051572	1.81464852231158	0.0695779406693727	0.118506994397992	0
UBA5	689.189090144637	0.189883297817808	0.104644241051354	1.81456041832845	0.0695914899262064	0.118516794146759	0
UNC13D	182.924822623238	-0.329077570983856	0.181393643520859	-1.81416263875869	0.0696526902690399	0.118607734112927	0
TCTE1	1.0922609785357	-3.73835282311853	2.06227664543306	-1.81273100842079	0.0698733194376536	0.11897010588091	0
MAP3K4	527.641822211583	0.198521680767666	0.109537921829199	1.81235573445713	0.0699312478659167	0.119055404401515	0
CDK2AP1	1847.92362060169	-0.157050509580028	0.0866890984335328	-1.81165235788492	0.0700399293864899	0.119227079438227	0
SDHAP3	128.084697507334	0.348357617197212	0.19246064979389	1.81001995769148	0.0702926922693244	0.119643954385416	0
ESRRB	4.50265197816494	-1.79930987118839	0.994161988460549	-1.80987594785695	0.0703150268112661	0.119668571880855	0
SEC14L1	1679.15287075045	0.161124675821498	0.0890430828948532	1.80951367117154	0.0703712381926548	0.119750832129274	0
LRRC27	224.971471568755	0.274900988614846	0.151957552690892	1.80906433241948	0.0704410094669978	0.119856146270483	0
HOXB7	486.515893591084	-0.207673628243757	0.114802813362873	-1.80895939882009	0.0704573112493202	0.119870468097965	0
WDR5	1518.02697058666	-0.186821271349017	0.103344327507977	-1.80775545067625	0.070644570130665	0.120175606993007	0
TCTEX1D2	112.19241780792	-0.413380954320037	0.228685704096099	-1.80763793676549	0.0706628697763166	0.120193288119192	0
EDEM2	1334.08237380055	-0.160852028580968	0.0889880100715244	-1.8075696765405	0.0706735012639211	0.120197923673274	0
CNOT6	1071.05478366248	0.198330143697964	0.109746682267917	1.80716300119027	0.0707368678901952	0.120292237419982	0
TMEFF1	1.62143657641529	-3.25353068803111	1.80169586611662	-1.80581570353701	0.070947131715963	0.120636309526651	0
IL27RA	243.560292441145	0.27244052492621	0.150885493633035	1.80561111851353	0.0709791047174054	0.120677178373822	0
CNOT4	459.975893460884	0.22619815835403	0.125293943840135	1.80533991844522	0.0710215066753148	0.120735767190519	0
RAD23B	5385.88407717427	0.138153605550267	0.0765817958168	1.80400059931683	0.0712312129993646	0.121078726658021	0
ZNF708	35.2099945432325	0.67172515129012	0.372489923316781	1.80333777974138	0.071335182774746	0.121241898683562	0
CRLF1	46.3421491902427	0.54936721289622	0.304694898942483	1.80300758169215	0.0713870239863088	0.121316445971814	0
MUS81	786.870011849162	-0.186051078642331	0.103193312209436	-1.80293736734344	0.0713980516441198	0.12132162503024	0
PRDX6	5244.03394147723	0.156262893135156	0.0866738463302799	1.80288402731891	0.071406430003648	0.121322301670257	0
SMIM5	12.9394799201755	-1.05784190419778	0.586861152446951	-1.80254204897879	0.0714601652375643	0.121400032641266	0
FAM49A	6.81858686730861	1.41792004851882	0.786667591052799	1.80243862165622	0.071476423351652	0.121414085387169	0
ALDH1L1	10.3517246431159	-1.15608113551935	0.6414968491339	-1.80216182991421	0.0715199481560705	0.121474446633531	0
SLC2A13	233.847407613273	0.395537601845	0.219511989090616	1.80189521075188	0.0715618938819582	0.121519743693863	0
DZIP1L	121.964129240393	-0.362735649360348	0.201308353195675	-1.80189069952682	0.0715626037815665	0.121519743693863	0
COG2	717.919226823185	-0.20527181819454	0.113927580041522	-1.80177458451874	0.0715808779657326	0.121537199878605	0
PON3	854.831518939031	-0.214586597219132	0.119109763555813	-1.80158696325998	0.0716104138870668	0.12157377133725	0
PP7080	267.122630637597	-0.261974870522384	0.145426291515131	-1.80142715456048	0.0716355793435561	0.121602915672184	0
ZNF674-AS1	90.9432572739871	-0.396523721094303	0.220175871967548	-1.80094084583776	0.0717122041158329	0.121719397027242	0
FGF1	2.66145139781424	2.66432357972292	1.48009010994397	1.8001090351342	0.0718434232330645	0.121928506743947	0
ID2	1127.67710063606	-0.182250587117614	0.101275769505894	-1.79954778923705	0.0719320715147252	0.122065329081188	0
AMMECR1	396.230920180746	0.217694460397597	0.120982500639776	1.79938800443363	0.0719573257588362	0.12209455619549	0
IQCC	60.2260346875429	-0.468854419078981	0.260593159148149	-1.79918160788109	0.0719899578134336	0.122136293788375	0
LOC100506207	4.77105548503686	1.71849220792008	0.955209330273746	1.79907393432557	0.0720069862093019	0.122151552258426	0
TMTC3	755.280471436715	0.228577325133493	0.127157882521605	1.79758675278864	0.0722425191696367	0.12253743377619	0
MIR4787	2.17700003926391	-2.97138730641693	1.6530345743032	-1.79753488076283	0.0722507457946396	0.122537716233367	0
FGFR1OP2	545.891356109806	0.205718922888626	0.114450574097285	1.79744771497398	0.0722645715487021	0.122547493726148	0
KRTCAP3	21.8628430983685	-0.790086388220689	0.439640850341376	-1.79711777831199	0.0723169238933605	0.122622595800888	0
TMA16	397.226304312154	0.246290062851162	0.137065686922834	1.796876142968	0.0723552848182773	0.122673959528523	0
DDX20	451.867985851239	-0.227476325557486	0.126624465143615	-1.79646425593575	0.0724207125288965	0.122771196763695	0
SLC25A26	283.267983784518	0.268751740581242	0.149616780015066	1.79626737424893	0.0724520040307356	0.122810549367741	0
TM2D2	1297.25003890989	-0.174181629219728	0.0970620872705642	-1.79453826017764	0.0727272975152813	0.1232634452759	0
MTPAP	716.07063299382	0.184232304321742	0.102681962220314	1.79420319146662	0.0727807429448457	0.123340278117321	0
ATP2C2	1.65738647700929	-3.18444500454512	1.77506868840687	-1.79398410063961	0.0728157065974704	0.123372603293461	0
AHI1	617.31831308687	0.209600746187181	0.116835481209878	1.79398196521023	0.0728160474480185	0.123372603293461	0
PRICKLE3	336.729268847542	-0.24725089883592	0.13782815935315	-1.79390699256458	0.072828015174581	0.123379130231686	0
ADD1	2680.13648927276	-0.144364477586747	0.0804853805616782	-1.79367329295432	0.0728653304842048	0.123428592685389	1
TNFSF12	193.100745592225	0.280974176624863	0.156668555397205	1.79343057011347	0.0729041031150446	0.123480512439619	0
S100A5	6.82368309849763	-1.46072759972754	0.814593005480415	-1.79319929081156	0.0729410634574776	0.123529351425201	0
MATN1	3.22255616366131	2.26598410581814	1.26386365026477	1.79290234776784	0.0729885398877768	0.123582222064135	0
IPO11	436.901576644285	-0.220954372770827	0.12323794475036	-1.79290861445644	0.0729875376836537	0.123582222064135	0
NPY5R	3.87031826740144	-1.95157810757782	1.08856344475321	-1.79280143659449	0.0730046797213713	0.123595784610691	1
TAS2R20	24.3614834062552	0.765626225213253	0.427220794223173	1.79210898805947	0.073115509418731	0.123769634750358	0
VPS13D	1095.77880750312	0.201197850186773	0.112281531638955	1.79190510896958	0.0731481674609593	0.123811132254394	0
RAC3	380.15079814919	-0.234247065791116	0.130750017502079	-1.7915643169026	0.0732027833328416	0.123875992320702	0
RUFY4	2.60987234137228	2.5963989615689	1.44919947979116	1.79160909024274	0.073195605984053	0.123875992320702	0
CREB3L1	20.9955399355915	0.787037863538364	0.439372619687903	1.7912765344764	0.0732489297726584	0.123926494472927	0
ENO2	2001.55606978464	0.583983877615504	0.326014411482996	1.79128240055107	0.0732479888992892	0.123926494472927	0
LRP5L	97.6388378607871	-0.402907618178972	0.224949428608622	-1.79110309668744	0.0732767523309903	0.123959771412935	0
CACFD1	244.937937690908	-0.266828545201707	0.148999367981506	-1.79080320149295	0.0733248813415976	0.124027388855842	0
COG1	861.527501266907	0.184783282313943	0.103208892534566	1.79038140780415	0.0733926171229477	0.12412815197688	0
PLEKHH2	368.445450448147	0.2363725839412	0.132047330948287	1.79005953580212	0.0734443409188908	0.124201814793092	0
IRGQ	492.062683168974	0.215185323840742	0.120228955954163	1.78979616127401	0.0734866865342659	0.124259603534695	0
FAM86EP	142.247779972352	0.334104397446868	0.186684398723047	1.7896749794423	0.0735061769745159	0.124278737604934	0
STBD1	31.4903314266347	-0.708168508632901	0.395775170729767	-1.78932020249556	0.0735632623017685	0.124361422970509	0
ENTPD5	223.194284278417	0.271682507555868	0.151909377255352	1.78845119678941	0.073703242697872	0.12458421155612	0
SLC2A9	1.56412966832768	-3.21128453203726	1.79589780848416	-1.78812208404428	0.0737563133712664	0.124660059164354	0
TAF5	128.391412674657	-0.336937819436084	0.188478474699147	-1.78767267707313	0.0738288324016815	0.12476875711458	0
MPP4	1.86035704560621	3.05727681460767	1.71087759040913	1.78696408892501	0.0739432928871875	0.124948302963645	0
LINC00235	3.23018006518164	-2.10683843538495	1.17915102031531	-1.78674181600722	0.0739792272098314	0.124995131281514	0
IFT43	592.276762074715	0.220238939607264	0.123287248378121	1.78638863714269	0.0740363541396674	0.125077752193062	0
LOC283335	105.290603894934	-0.42728844794235	0.239255738903248	-1.7859067870265	0.0741143518871061	0.125195610193297	0
RNF165	6.1652753978031	-1.56127414825368	0.874272114792179	-1.78579886266281	0.0741318309566316	0.125208117016797	0
PTCD3	2346.82459125727	-0.156078087561554	0.0874017102303982	-1.78575553212997	0.0741388495728656	0.125208117016797	0
CCDC173	4.8941033970754	-1.74292686964706	0.976045414975931	-1.78570263525088	0.0741474184680537	0.125208117016797	0
NEIL2	387.129191760229	-0.229684366317601	0.128627321306707	-1.78565769685841	0.0741546987844004	0.125208117016797	0
EPM2A	65.1079201015473	-0.488981904064583	0.273854677503136	-1.78555250004442	0.0741717436475894	0.125222989303087	0
ETNK2	158.109434299641	0.314283235506988	0.176039236252324	1.78530219851962	0.0742123124571367	0.125277568985771	0
KIF5B	5011.27707793866	0.150036794925554	0.0840664176082318	1.78474115103559	0.0743033127777764	0.125417260370882	0
DIP2C	597.606669110011	0.204810617543457	0.114779268662304	1.78438684904012	0.0743608265230618	0.12550040471027	0
MRVI1-AS1	1.8784565341758	3.06913893673651	1.72094824688644	1.78339990309949	0.0745212290122366	0.125757158915866	0
INPP5D	7.0269708986355	-1.342039942429	0.752754295364149	-1.7828393018731	0.0746124660329769	0.125897149955533	0
SLC20A1	3058.97683571658	0.149763666308622	0.0840519950161742	1.78179787737106	0.0747821985445786	0.126169544387219	0
RHBDL1	26.7748699342646	-0.706130345522938	0.39652789239904	-1.78078354400435	0.0749478187646964	0.126434941043018	0
IMPAD1	1935.34794828787	0.198393955506733	0.111418251031258	1.78062349453928	0.0749739789618241	0.126465039626829	0
TTC30B	173.027956338946	-0.29683639012199	0.166718767474022	-1.78046175976104	0.0750004221991622	0.126495608907684	0
TOB2	1019.26046466978	0.16107489967269	0.0904927047858684	1.77997662965031	0.0750797854640654	0.126615416351657	0
DTX3	501.657468541256	0.218269650276081	0.122648249624331	1.77963934214011	0.0751350033066852	0.12669448261663	0
STAM	837.62916604969	0.169840658857984	0.0954692422976371	1.77900918421961	0.0752382562483213	0.126840453508896	0
APOE	147.73751712508	0.330476092225421	0.185763598865531	1.77901426460112	0.0752374233522015	0.126840453508896	0
SRP19	747.920959837829	-0.212635178394119	0.119541475973182	-1.77875650825845	0.0752796903579078	0.126896233785483	0
FRMD5	110.490171809051	0.348983962425523	0.196241904966641	1.77833558273319	0.0753487555978146	0.126998573320795	0
MIRLET7BHG	71.7762903131606	-0.473854720444796	0.266472505316835	-1.77824995446109	0.075362811769605	0.127008183941171	0
HTR1F	5.40412074618457	1.62611940277426	0.915468603457845	1.77626998526459	0.0756884278650096	0.127542803018371	1
HSF2	294.213515640812	0.246130855014202	0.138621701430275	1.77555788505454	0.0758058167452772	0.127715611158042	0
NDUFA5	720.506996205724	0.264359910612513	0.148889362961793	1.77554598497644	0.0758077797204609	0.127715611158042	0
STT3B	3665.73421376913	0.149810198357893	0.0844484704175483	1.77398356201325	0.0760658693542161	0.128136222913257	0
MAP2K1	1947.28925486963	0.158500022589197	0.0894695579717231	1.77155253901322	0.0764688640217502	0.128800813175567	0
CLEC18B	3.37560968571593	-2.12462159250429	1.19938126081403	-1.77143137209122	0.0764889955245185	0.128820449646533	0
GOLGA2P5	121.317028870372	-0.347096011746749	0.195960662738595	-1.77125351025049	0.0765185545373891	0.128855957535659	0
TMED8	90.2273907814443	-0.465954575445073	0.263125763356113	-1.77084360536164	0.0765867124542552	0.128956450264929	0
PPP3CA	947.600520820397	0.203702170823757	0.115060352785195	1.77039410963781	0.0766615103263588	0.12906809983296	0
C1QTNF2	1.56085216615256	-3.20921627640676	1.81287943458455	-1.77023149757457	0.0766885842847898	0.129099385104823	0
ABCC6P1	3.21675218225905	-2.10053642303936	1.18689385472786	-1.76977613850818	0.0767644403884336	0.129212775379247	0
LOC100506368	16.4747202803552	0.898676017484338	0.507881251551548	1.76946090200994	0.0768169899601757	0.129286914465244	0
MSTO1	19.0384366542974	-0.806548980833418	0.455859938953194	-1.76929120528889	0.0768452903531417	0.129314822494608	0
MAN2A2	1762.0888544694	-0.142627237705211	0.0806140874111589	-1.76925947170703	0.0768505835189625	0.129314822494608	0
STAG3	5.51417713118016	1.6765072896123	0.947610307825187	1.7691948639309	0.0768613610233964	0.129318644492994	0
UBAP1L	7.05123169864434	-1.36225172449948	0.770186628782377	-1.7687293879058	0.0769390455237616	0.129435023691241	0
PWP1	2140.61629361098	0.145828983933733	0.0824645080377116	1.7683848167389	0.076996593110164	0.129517504431713	0
ITGB2-AS1	35.3004430433135	-0.604473154377859	0.341868888998609	-1.76814320878528	0.0770369655039504	0.129571079384507	0
RWDD4	319.10665662084	0.242662634333216	0.137269001437762	1.76778902586569	0.0770961802182961	0.129656330515349	0
OGDHL	7.11391778032793	-1.39369906293613	0.788590512626983	-1.76732922932764	0.0771731074640108	0.129771347503081	0
ZNF658	114.069381986222	0.373255395901927	0.21121923679262	1.76714678818955	0.0772036484978286	0.129808346395984	0
TPPP	111.566697704479	-0.373541692795732	0.211388770388113	-1.76708390000994	0.0772141783948922	0.129811694585596	0
UPK1A-AS1	19.6373206874369	0.977398600985676	0.553291992848103	1.76651499320361	0.0773094884361094	0.129957557794579	0
RPLP0P2	3.17754562542213	2.27372713508514	1.28727751185621	1.76630688732106	0.0773443767471926	0.130001830811229	0
LSM2	587.195127412176	-0.217837201328629	0.123336739311501	-1.76619880292487	0.0773625018243929	0.130017921206748	0
ZNF764	175.826065573133	-0.283589285923105	0.160572875149639	-1.7661095353672	0.0773774740446235	0.130028709837561	0
UBE2E3	850.829020036306	-0.172855892978776	0.0978799399355513	-1.76599917299288	0.0773959876135904	0.130045446473189	0
FKRP	628.975885658867	-0.186918790632376	0.105857435027368	-1.76575968031014	0.0774361755331438	0.13009859394744	0
RBMX	7550.35081199612	0.139921946721535	0.0792979034330022	1.76451003953406	0.0776461465818721	0.13043694657284	0
HIST1H2BL	4.3752530485233	-1.81463857114365	1.0285594767943	-1.76425244439857	0.0776894866331735	0.130495333696181	0
BAK1	394.256721328537	-0.237129302548085	0.134423787653371	-1.7640427091636	0.0777247888677462	0.130540208258545	0
MIR3191	12.312114690938	1.01604660408964	0.576093526445059	1.76368342543168	0.0777852931784961	0.130627395580766	0
SPATA21	1.81992392179776	3.05868360130972	1.73449834785769	1.76343990473531	0.0778263244999751	0.130681865625483	0
EIF4E	681.535189057336	-0.197455619777283	0.111978889103278	-1.76332897529614	0.0778450210800393	0.130698824459397	0
TSPAN10	55.5552323620862	-0.471527651770031	0.267435111904564	-1.76314788440457	0.0778755508673016	0.13073564485817	0
SLC25A15	409.406405025779	0.224655001871564	0.127433829304827	1.76291494257918	0.0779148364467189	0.130787154521306	0
APLP1	1438.71700299048	-0.174555059777788	0.0990197741221619	-1.76283031672479	0.0779291125711416	0.130796676796099	0
DEDD	800.878583004621	0.199148638920996	0.112979843266728	1.76269176131566	0.0779524910459783	0.130821472720169	0
SCUBE1	3.12892583500407	2.82490921327111	1.60270316036652	1.76259040546541	0.0779695964501724	0.130835736736421	0
TDP1	428.534059045279	-0.207668844621675	0.117840711757896	-1.76228437119703	0.0780212631239327	0.130893540418577	0
FBXO31	566.085112455119	-0.197918100210514	0.112307163726557	-1.76229274823822	0.078019848486968	0.130893540418577	1
ENTPD1	13.6113889197274	0.970355610176637	0.550688572426126	1.76207689566104	0.0780563063311687	0.130937882064742	0
KLRG1	40.8689283948255	0.582329004468224	0.330544110286496	1.76172857523764	0.0781151674556181	0.131022163595296	0
GALNT9	71.6109944280615	0.458504471958089	0.260300451374249	1.76144324582392	0.0781634109286566	0.131088619564078	0
IFT81	1402.32433177946	0.159746249772656	0.0907199287483208	1.76087274292103	0.0782599442447165	0.131236039306467	0
SERTAD4-AS1	34.3774187609332	0.599127910058652	0.340287124327609	1.76065406894986	0.0782969712185719	0.131269172191878	0
NRN1	28.2184117066413	0.664311071643011	0.377307569616115	1.76066192448485	0.0782956408330922	0.131269172191878	0
CTNNA2	40.6275901052251	0.568233082729554	0.322757162588534	1.76055917139774	0.0783130441844656	0.131281641938078	0
TMEM135	553.710400757208	0.228182274943118	0.129631766539186	1.76023424685909	0.0783680975686726	0.13134496608274	0
CPSF4L	3.19235409796406	2.21554370652431	1.25866053806462	1.76023926985988	0.0783672462600466	0.13134496608274	0
LOC100128398	6.95662406182499	1.42359082437153	0.809130553992891	1.75940806751939	0.078508222630494	0.131565311800198	0
CGB8	26.5806652141342	0.713597611710206	0.405693792931701	1.75895619835214	0.0785849486172763	0.131670248391113	0
HOOK3	870.503335942547	0.226989983513707	0.129049504080725	1.7589372786099	0.0785881624614191	0.131670248391113	0
PYCR1	2180.28221009867	0.177773824925035	0.101093618067811	1.75850690006752	0.0786612985638611	0.131778261384725	0
RNLS	172.540361191203	0.29294007827803	0.16664894311859	1.75782739929871	0.0787768818300372	0.131957352849499	0
TNF	8.33586317756157	1.27106255146606	0.723130900205131	1.75772125227328	0.0787949499403565	0.131973077442243	0
USP30	340.993248553778	0.2234481896763	0.12714859817279	1.7573783186555	0.0788533463802745	0.13205633675031	0
ARPC2	6893.80289932906	0.138718755000319	0.0789901799019238	1.75615190613004	0.0790624741678091	0.132391980920057	0
TERC	3.03958177618982	-2.27647034524399	1.29635454397621	-1.75605535987212	0.0790789563662059	0.132404997096413	0
PNLDC1	3.22470129008116	-2.08167664463308	1.18556206111202	-1.75585632580089	0.0791129439138601	0.132447317071073	1
OXSM	324.847492894564	0.241821989632252	0.137768003033381	1.75528413207571	0.0792107193005777	0.132596406686488	0
C19orf73	23.9524408804935	-0.747976020825494	0.42616400434076	-1.75513655120298	0.0792359535781855	0.132624045166702	0
ENO4	19.4581173872434	0.818912364566141	0.466641604614145	1.75490645597981	0.0792753097044767	0.132660708138377	0
EAPP	941.688006597363	0.17396325864429	0.0991289770396312	1.75491832801563	0.0792732786896162	0.132660708138377	0
NEAT1	16286.4371232292	0.396788345941298	0.226208295124852	1.75408397699252	0.0794161187814154	0.13288171404731	0
MILR1	30.429247103907	0.681593073461074	0.388771831135213	1.75319562497834	0.0795684337466454	0.133121921233658	0
ACSL5	7.63568389534022	1.31004885767438	0.747338658791612	1.75295208171437	0.079610232615866	0.133177197013535	0
OR2B6	4.38256479717747	-1.81309666379244	1.03435557554214	-1.75287561324561	0.0796233604359941	0.133184503103578	0
CORO7	49.8122669490091	-0.50704693748208	0.289399300559	-1.75206690722014	0.0797623038026124	0.133402233741597	0
CHST2	34.8954234553212	0.651610020633403	0.372085448526413	1.75123758054502	0.0799049946026362	0.133626183361993	0
USP20	349.493263279688	-0.224386960116635	0.128175792562136	-1.75061886204338	0.0800115840238198	0.133789717544449	0
PFKFB3	12615.4747604415	-0.46768193367064	0.267251391600813	-1.74997005953557	0.0801234802289738	0.133947357589739	0
LINC00312	34.3780321376659	0.598617007530407	0.342069517088504	1.74998641394733	0.0801206580918983	0.133947357589739	0
ZFYVE19	434.320939863657	-0.237104868958976	0.135616829542576	-1.74834399062941	0.0804044801510394	0.134402343236531	0
FAM86B3P	61.7187011263325	0.475840752984429	0.272268533722605	1.74768911588304	0.0805178745206422	0.134577093924508	0
USP32P2	27.1287838167235	0.751903795034826	0.430313609940571	1.74733909796315	0.0805785348683143	0.134634076887898	0
SLC19A3	173.783818981927	0.290264820491454	0.166112645989169	1.74739748899298	0.080568412750113	0.134634076887898	0
N6AMT1	149.617187131477	0.340456335086503	0.194840317687858	1.74736080872095	0.0805747711755012	0.134634076887898	0
KLHDC8B	168.512795446437	-0.292699546980806	0.167533165059909	-1.74711405276763	0.0806175562424156	0.134684473357521	0
CCDC7	33.3197734890219	0.634312849101144	0.363136040807457	1.74676368583715	0.080678338135252	0.134771209171546	0
TP53INP1	351.496975377239	0.257004719718814	0.147145814338622	1.74659891532747	0.0807069354985773	0.13480416835694	0
AGPAT3	1499.10917954033	-0.150011007564399	0.0859249519551997	-1.7458375495236	0.0808391841098595	0.135010229157662	0
CASP3	565.374505368974	0.214274160055819	0.122742981530441	1.74571415313614	0.0808606345212268	0.135031219972123	0
ENTPD7	392.12175148546	0.222733025472492	0.127611178737696	1.74540371522089	0.0809146194326646	0.135106530393718	0
NFATC3	940.193181333083	-0.168422268387607	0.0965039329102862	-1.74523735259762	0.0809435618037828	0.13512696460202	0
HOXD-AS2	23.4265441958931	-0.757139206039916	0.433833184683905	-1.74523119201122	0.0809446337321974	0.13512696460202	0
MAST1	82.7656029424498	0.43068655784682	0.246791889864934	1.74514064494797	0.0809603900506191	0.135138428847119	0
ZNF485	66.6924203258116	0.447224479988425	0.256308541414346	1.74486764085418	0.0810079112405321	0.135202906421101	0
SLC26A11	448.331020710699	0.206992903497902	0.118675363291554	1.74419439517008	0.0811251983400005	0.135368937587864	0
GPR34	3.67567632564858	2.01722448829094	1.15652534173545	1.74421122952996	0.0811222639225488	0.135368937587864	0
PDE3B	194.551889776363	-0.319575078672156	0.183259729672587	-1.74383689882721	0.0811875343022301	0.135458086479017	0
FAM86C2P	212.70017358846	0.274512678321488	0.15746693089997	1.74330366860246	0.0812805848878492	0.135567436956414	0
PAK6	2.15970630904369	-2.70662137536784	1.55262331545446	-1.74325694353984	0.0812887427017474	0.135567436956414	0
LINC00488	5.91800270121675	-1.44672105735684	0.829851653988062	-1.74334900750544	0.0812726697212914	0.135567436956414	0
ABCE1	2269.94967174861	0.155587110481213	0.0892488325581251	1.74329574988988	0.0812819673835557	0.135567436956414	0
ALDOC	464.497249500131	1.10399710974723	0.633475243705357	1.74276283204008	0.0813750512057586	0.13569649045532	0
LNX2	210.616239370556	0.275026523514035	0.157913173043535	1.74163129150862	0.0815729822562766	0.136002546678046	0
LOC100507557	6.8589257999008	1.39868437331336	0.803097889967985	1.74161131636035	0.0815764798498392	0.136002546678046	0
WDR11	1828.09429062689	0.152010718768183	0.0873101497027713	1.74104292897986	0.0816760539203847	0.136150511807947	0
C6orf136	179.988007780842	-0.311332119604453	0.178823477868982	-1.74100248644396	0.0816831426823842	0.136150511807947	0
MRPS23	1602.09338293761	-0.203395207687239	0.116830037431743	-1.74094960644065	0.0816924122349222	0.136151035212401	0
